Nathaniel Day,Edmonton,6,184,2023,G,Ca,Unknown
Noah Chadwick,Toronto,6,185,2023,D,Ca,Unknown
Daniil Karpovich,New Jersey,6,186,2023,D,By,Unknown
Jeremy Hanzel,Colorado,6,187,2023,D,Ca,Unknown
Ryan Walsh,Boston,6,188,2023,C,Us,Unknown
Angus Macdonell,Dallas,6,189,2023,C,Ca,Unknown
Michael Emerson,Carolina,6,190,2023,RW,Us,Unknown
Luke Coughlin,Florida,6,191,2023,D,Ca,Unknown
Tuomas Uronen,Vegas,6,192,2023,RW,Fi,Unknown
Jack Harvey,Tampa Bay,7,193,2023,C,Us,Unknown
Oiva Keskinen,Columbus,7,194,2023,C,Fi,Unknown
Janne Peltonen,Chicago,7,195,2023,D,Fi,Unknown
David Klee,San Jose,7,196,2023,C,Us,Unknown
Luke Mittelstadt,Montreal,7,197,2023,D,Us,Unknown
Stepan Zvyagin,Florida,7,198,2023,LW,Ru,Unknown
Matteo Mann,Philadelphia,7,199,2023,D,Ca,Unknown
Brett Hyland,Washington,7,200,2023,C,Ca,Unknown
Emmitt Finnie,Detroit,7,201,2023,C,Ca,Unknown
Nikita Susuyev,St. Louis,7,202,2023,RW,Ru,Unknown
Yegor Rimashevskiy,San Jose,7,203,2023,RW,By,Unknown
Owen Beckner,Ottawa,7,204,2023,C,Ca,Unknown
Norwin Panocha,Buffalo,7,205,2023,D,De,Unknown
Antoine Keller,Washington,7,206,2023,G,Fr,Unknown
Vladimir Nikitin,Ottawa,7,207,2023,G,Kz,Unknown
Axel Hurtig,Calgary,7,208,2023,D,Se,Unknown
Dennis Good Bogg,NY Islanders,7,209,2023,D,Se,Unknown
Connor Levis,Winnipeg,7,210,2023,RW,Ca,Unknown
Ethan Hay,Tampa Bay,7,211,2023,C,Ca,Unknown
Zaccharya Wisdom,Seattle,7,212,2023,RW,Ca,Unknown
James Clark,Minnesota,7,213,2023,LW,Us,Unknown
Casper Nassen,Boston,7,214,2023,RW,Se,Unknown
Nicholas Vantassell,Ottawa,7,215,2023,RW,Us,Unknown
Matt Copponi,Edmonton,7,216,2023,C,Us,Unknown
Emil Jarventie,Pittsburgh,7,217,2023,LW,Fi,Unknown
Aiden Fink,Nashville,7,218,2023,RW,Ca,Unknown
Maros Jedlicka,Colorado,7,219,2023,C,Sk,Unknown
Kristian Kostadinski,Boston,7,220,2023,D,Se,Unknown
Sebastian Bradshaw,Dallas,7,221,2023,LW,Ca,Unknown
Yegor Velmakin,Carolina,7,222,2023,G,Ru,Unknown
Kalle Kangas,Pittsburgh,7,223,2023,D,Fi,Unknown
Tyler Peddle,Columbus,7,224,2023,LW,Ca,Unknown
Denis Savard,Chicago,1,3,1980,C,Ca,Unknown
Kevin Korchinski,Chicago,1,7,2022,D,Ca,Unknown
Frank Nazar,Chicago,1,13,2022,C,Us,Unknown
Sam Rinzel,Chicago,1,25,2022,D,Us,Unknown
Paul Ludwinski,Chicago,2,39,2022,C,Ca,Unknown
Ryan Greene,Chicago,2,57,2022,C,Ca,Unknown
Gavin Hayes,Chicago,3,66,2022,LW,Us,Unknown
Samuel Savoie,Chicago,3,81,2022,LW,Ca,Unknown
Aidan Thompson,Chicago,3,90,2022,C,Us,Unknown
Dominic James,Chicago,6,173,2022,C,Us,Unknown
Nils Juntorp,Chicago,6,188,2022,RW,Se,Unknown
Riku Tohila,Chicago,7,199,2022,C,Fi,Unknown
Nolan Allan,Chicago,1,32,2021,D,Ca,Unknown
Colton Dach,Chicago,2,62,2021,C,Ca,Unknown
Taige Harding,Chicago,3,91,2021,D,Gb,Unknown
Ethan Del Mastro,Chicago,4,105,2021,D,Ca,Unknown
Victor Stjernborg,Chicago,4,108,2021,C,Se,Unknown
Ilya Safonov,Chicago,6,172,2021,C,Ru,Unknown
Connor Kelley,Chicago,7,204,2021,D,Us,Unknown
Jalen Luypen,Chicago,7,216,2021,C,Ca,Unknown
Lukas Reichel,Chicago,1,17,2020,LW,De,Unknown
Drew Commesso,Chicago,2,46,2020,G,Us,Unknown
Landon Slaggert,Chicago,3,79,2020,LW,Us,Unknown
Wyatt Kaiser,Chicago,3,81,2020,D,Us,Unknown
Michael Krutil,Chicago,4,110,2020,D,Cz,Unknown
Isaak Phillips,Chicago,5,141,2020,D,Ca,Unknown
Chad Yetman,Chicago,6,172,2020,C,Ca,Unknown
Louis Crevier,Chicago,7,188,2020,D,Ca,Unknown
Kirby Dach,Chicago,1,3,2019,C,Ca,Unknown
Alex Vlasic,Chicago,2,43,2019,D,Us,Unknown
Michael Teply,Chicago,4,105,2019,LW,Cz,Unknown
Antti Saarela,Chicago,4,123,2019,C,Fi,Unknown
Dominic Basse,Chicago,6,167,2019,G,Us,Unknown
Cole Moberg,Chicago,7,194,2019,D,Ca,Unknown
Adam Boqvist,Chicago,1,8,2018,D,Se,Unknown
Nicolas Beaudin,Chicago,1,27,2018,D,Ca,Unknown
Jake Wise,Chicago,3,69,2018,C,Us,Unknown
Niklas Nordgren,Chicago,3,74,2018,RW,Fi,Unknown
Philipp Kurashev,Chicago,4,120,2018,C,Ch,Unknown
Mikael Hakkarainen,Chicago,5,139,2018,C,Fi,Unknown
Alexis Gravel,Chicago,6,162,2018,G,De,Unknown
Josiah Slavin,Chicago,7,193,2018,LW,Us,Unknown
Henri Jokiharju,Chicago,1,29,2017,D,Fi,Unknown
Ian Mitchell,Chicago,2,57,2017,D,Ca,Unknown
Andrei Altybarmakyan,Chicago,3,70,2017,RW,Ru,Unknown
Evan Barratt,Chicago,3,90,2017,C,Us,Unknown
Tim Soderlund,Chicago,4,112,2017,C/LW,Se,Unknown
Roope Laavainen,Chicago,4,119,2017,D,Fi,Unknown
Parker Foo,Chicago,5,144,2017,LW,Ca,Unknown
Jakub Galvas,Chicago,5,150,2017,D,Cz,Unknown
Joshua Ess,Chicago,7,215,2017,D,Us,Unknown
Alex DeBrincat,Chicago,2,39,2016,RW,Us,Unknown
Chad Krys,Chicago,2,45,2016,D,Us,Unknown
Artur Kayumov,Chicago,2,50,2016,W,Ru,Unknown
Wouter Peeters,Chicago,3,83,2016,G,Be,Unknown
Lucas Carlsson,Chicago,4,110,2016,D,Se,Unknown
Nathan Noel,Chicago,4,113,2016,F,Ca,Unknown
Mathias From,Chicago,5,143,2016,W,Dk,Unknown
Blake Hillman,Chicago,6,173,2016,D,Us,Unknown
Jake Ryczek,Chicago,7,203,2016,D,Us,Unknown
Graham Knott,Chicago,2,54,2015,LW,Ca,Unknown
Dennis Gilbert,Chicago,3,91,2015,D,Us,Unknown
Ryan Shea,Chicago,4,121,2015,D,Us,Unknown
Radovan Bondra,Chicago,5,151,2015,RW,Unknown,Unknown
Roy Radke,Chicago,6,164,2015,RW,Unknown,Unknown
Joni Tuulola,Chicago,6,181,2015,D,Fi,Unknown
John Dahlstrom,Chicago,7,211,2015,RW,Unknown,Unknown
Nick Schmaltz,Chicago,1,20,2014,C,Us,Unknown
Matt Iacopelli,Chicago,3,83,2014,RW,Us,Unknown
Beau Starrett,Chicago,3,88,2014,C/LW,Us,Unknown
Fredrik Olofsson,Chicago,4,98,2014,LW,Se,Unknown
Luc Snuggerud,Chicago,5,141,2014,D,Us,Unknown
Andreas Soderberg,Chicago,5,148,2014,D,Se,Unknown
Dylan Sikura,Chicago,6,178,2014,C,Ca,Unknown
Ivan Nalimov,Chicago,6,179,2014,G,Ru,Unknown
Jack Ramsey,Chicago,7,208,2014,RW,Us,Unknown
Ryan Hartman,Chicago,1,30,2013,RW,Us,Unknown
Carl Dahlström,Chicago,2,51,2013,D,Se,Unknown
John Hayden,Chicago,3,74,2013,C,Us,Unknown
Robin Norell,Chicago,4,111,2013,D,Se,Unknown
Tyler Motte,Chicago,4,121,2013,C,Us,Unknown
Luke Johnson,Chicago,5,134,2013,C,Us,Unknown
Anthony Louis,Chicago,6,181,2013,C,Us,Unknown
Robin Press,Chicago,7,211,2013,D,Unknown,Unknown
Teuvo Teräväinen,Chicago,1,18,2012,F,Fi,Unknown
Dillon Fournier,Chicago,2,48,2012,D,Ca,Unknown
Chris Calnan,Chicago,3,79,2012,RW,Unknown,Unknown
Garret Ross,Chicago,5,139,2012,LW,Us,Unknown
Travis Brown,Chicago,5,149,2012,D,Ca,Unknown
Vinnie Hinostroza,Chicago,6,169,2012,C,Us,Unknown
Brandon Whitney,Chicago,7,191,2012,G,Unknown,Unknown
Matt Tomkins,Chicago,7,199,2012,G,Ca,Unknown
Mark McNeill,Chicago,1,18,2011,RW,Ca,Unknown
Phillip Danault,Chicago,1,26,2011,C,Ca,Unknown
Adam Clendening,Chicago,2,36,2011,D,Us,Unknown
Brandon Saad,Chicago,2,43,2011,LW,Us,Unknown
Michael Paliotta,Chicago,3,70,2011,D,Us,Unknown
Klas Dahlbeck,Chicago,3,79,2011,D,Se,Unknown
Maxim Shalunov,Chicago,4,109,2011,RW,Unknown,Unknown
Andrew Shaw,Chicago,5,139,2011,C,Ca,Unknown
Sam Jardine,Chicago,6,169,2011,D,Unknown,Unknown
Alex Broadhurst,Chicago,7,199,2011,C,Us,Unknown
Johan Mattsson,Chicago,7,211,2011,G,Unknown,Unknown
Kevin Hayes,Chicago,1,24,2010,RW,Us,Unknown
Ludvig Rensfeldt,Chicago,2,35,2010,LW,Unknown,Unknown
Justin Holl,Chicago,2,54,2010,D,Us,Unknown
Kent Simpson,Chicago,2,58,2010,G,Ca,Unknown
Stephen Johns,Chicago,2,60,2010,D,Us,Unknown
Joakim Nordström,Chicago,3,90,2010,C,Se,Unknown
Rob Flick,Chicago,4,120,2010,C,Ca,Unknown
Mirko Hoefflin,Chicago,6,151,2010,C,Unknown,Unknown
Nick Mattson,Chicago,6,180,2010,D,Us,Unknown
Mac Carruth,Chicago,7,191,2010,G,Us,Unknown
Dylan Olsen,Chicago,1,28,2009,D,Us,Unknown
Brandon Pirri,Chicago,2,59,2009,C,Ca,Unknown
Dan Delisle,Chicago,3,89,2009,C/LW,Unknown,Unknown
Byron Froese,Chicago,4,119,2009,C,Ca,Unknown
Marcus Krüger,Chicago,5,149,2009,C,Se,Unknown
David Pacan,Chicago,6,177,2009,C,Unknown,Unknown
Paul Phillips,Chicago,7,195,2009,D,Unknown,Unknown
David Gilbert,Chicago,7,209,2009,C,Unknown,Unknown
Kyle Beach,Chicago,1,11,2008,C,Unknown,Unknown
Shawn Lalonde,Chicago,3,68,2008,D,Ca,Unknown
Teigan Zahn,Chicago,5,132,2008,D,Unknown,Unknown
Jonathan Carlsson,Chicago,6,162,2008,D,Se,Unknown
Ben Smith,Chicago,6,169,2008,RW,Us,Unknown
Braden Birch,Chicago,6,179,2008,D,Unknown,Unknown
Joe Gleason,Chicago,7,192,2008,D,Unknown,Unknown
Bill Sweatt,Chicago,2,38,2007,LW,Us,Unknown
Akim Aliu,Chicago,2,56,2007,RW,Ng,Unknown
Maxime Tanguay,Chicago,3,69,2007,C,Unknown,Unknown
Josh Unice,Chicago,3,86,2007,G,Unknown,Unknown
Joe Lavin,Chicago,5,126,2007,D,Unknown,Unknown
Richard Greenop,Chicago,6,156,2007,C,Unknown,Unknown
Simon Danis-Pepin,Chicago,2,61,2006,D,Unknown,Unknown
Tony Lagerstrom,Chicago,3,76,2006,C,Unknown,Unknown
Ben Shutron,Chicago,4,95,2006,D,Unknown,Unknown
Joe Palmer,Chicago,4,96,2006,G,Unknown,Unknown
Jan-Mikael Juutilainen,Chicago,6,156,2006,C,Unknown,Unknown
Chris Auger,Chicago,6,169,2006,C,Unknown,Unknown
Peter LeBlanc,Chicago,7,186,2006,C,Unknown,Unknown
Jack Skille,Chicago,1,7,2005,RW,Us,Unknown
Mike Blunden,Chicago,2,43,2005,RW,Ca,Unknown
Dan Bertram,Chicago,2,54,2005,RW,Unknown,Unknown
Evan Brophey,Chicago,3,68,2005,C,Ca,Unknown
Niklas Hjalmarsson,Chicago,4,108,2005,D,Se,Unknown
Nathan Davis,Chicago,4,113,2005,C/LW,Unknown,Unknown
Denis Istomin,Chicago,4,117,2005,RW,Unknown,Unknown
Brennan Turner,Chicago,5,134,2005,D,Unknown,Unknown
Joe Fallon,Chicago,6,167,2005,G,Unknown,Unknown
Joe Charlebois,Chicago,6,188,2005,D,Unknown,Unknown
David Kuchejda,Chicago,7,202,2005,RW,Unknown,Unknown
Adam Hobson,Chicago,7,203,2005,C,Unknown,Unknown
Cam Barker,Chicago,1,3,2004,D,Ca,Unknown
Dave Bolland,Chicago,2,32,2004,C,Ca,Unknown
Bryan Bickell,Chicago,2,41,2004,LW,Ca,Unknown
Ryan Garlock,Chicago,2,45,2004,C,Unknown,Unknown
Jakub Sindel,Chicago,2,54,2004,C,Unknown,Unknown
Adam Berti,Chicago,3,68,2004,LW,Ca,Unknown
Mitch Maunu,Chicago,4,120,2004,D,Unknown,Unknown
Karel Hromas,Chicago,4,123,2004,LW,Unknown,Unknown
Trevor Kell,Chicago,5,131,2004,RW,Unknown,Unknown
Jake Dowell,Chicago,5,140,2004,C,Us,Unknown
Scott McCulloch,Chicago,6,165,2004,LW,Unknown,Unknown
Petri Kontiola,Chicago,7,196,2004,C,Unknown,Unknown
Troy Brouwer,Chicago,7,214,2004,RW,Ca,Unknown
Jared Walker,Chicago,7,223,2004,C,Unknown,Unknown
Eric Hunter,Chicago,8,229,2004,C,Unknown,Unknown
Matthew Ford,Chicago,8,256,2004,RW,Us,Unknown
Marko Anttila,Chicago,9,260,2004,RW,Unknown,Unknown
Brent Seabrook,Chicago,1,14,2003,D,Ca,Unknown
Corey Crawford,Chicago,2,52,2003,G,Ca,Unknown
Michal Barinka,Chicago,2,59,2003,D,Cs,Unknown
Lasse Kukkonen,Chicago,5,151,2003,D,Fi,Unknown
Alexei Ivanov,Chicago,5,156,2003,C,Unknown,Unknown
Johan Andersson,Chicago,6,181,2003,C,Unknown,Unknown
Mike Brodeur,Chicago,7,211,2003,G,Ca,Unknown
Dustin Byfuglien,Chicago,8,245,2003,D,Us,Unknown
Michael Grenzy,Chicago,9,275,2003,D,Unknown,Unknown
Chris Porter,Chicago,9,282,2003,C,Ca,Unknown
Anton Babchuk,Chicago,1,21,2002,D,Su,Unknown
Alexander Kojevnikov,Chicago,3,93,2002,LW,Unknown,Unknown
Matt Ellison,Chicago,4,128,2002,RW,Ca,Unknown
James Wisniewski,Chicago,5,156,2002,D,Us,Unknown
Kevin Kantee,Chicago,6,188,2002,D,Unknown,Unknown
Tyson Kellerman,Chicago,7,219,2002,G,Unknown,Unknown
Jason Kostadine,Chicago,8,251,2002,RW,Unknown,Unknown
Adam Burish,Chicago,9,282,2002,RW,Us,Unknown
Tuomo Ruutu,Chicago,1,9,2001,C/LW,Fi,Unknown
Adam Munro,Chicago,1,29,2001,G,Ca,Unknown
Matt Keith,Chicago,2,59,2001,RW,Ca,Unknown
Craig Anderson,Calgary,3,77,1999,G,Us,Unknown
Brent MacLellan,Chicago,4,104,2001,D,Unknown,Unknown
Vladimir Gusev,Chicago,4,115,2001,D,Unknown,Unknown
Alexei Zotkin,Chicago,4,119,2001,LW,Unknown,Unknown
Tommi Jaminki,Chicago,5,142,2001,LW,Unknown,Unknown
Alexander Golovin,Chicago,6,174,2001,LW,Unknown,Unknown
Petr Puncochar,Chicago,6,186,2001,D,Unknown,Unknown
Teemu Jaaskelainen,Chicago,7,205,2001,D,Unknown,Unknown
Oleg Minakov,Chicago,7,216,2001,RW,Unknown,Unknown
Jeff Miles,Chicago,9,268,2001,C,Unknown,Unknown
Mikhail Yakubov,Chicago,1,10,2000,C,Su,Unknown
Pavel Vorobiev,Chicago,1,11,2000,RW,Su,Unknown
Jonas Nordqvist,Chicago,2,49,2000,C,Se,Unknown
Igor Radulov,Chicago,3,74,2000,LW,Su,Unknown
Olli Malmivaara,Chicago,4,117,2000,D,Fi,Unknown
Adam Berkhoel,Chicago,8,240,2000,G,Us,Unknown
Reto Von Arx,Chicago,9,271,2000,C,Ch,Unknown
Steve McCarthy,Chicago,1,23,1999,D,Ca,Unknown
Michael Leighton,Chicago,6,165,1999,G,Ca,Unknown
Mark Bell,Chicago,1,8,1998,C,Ca,Unknown
Kent Huskins,Chicago,6,156,1998,D,Ca,Unknown
Tyler Arnason,Chicago,7,183,1998,C,Us,Unknown
Daniel Cleary,Chicago,1,13,1997,RW,Ca,Unknown
Ty Jones,Chicago,1,16,1997,RW,Us,Unknown
Jeremy Reich,Chicago,2,39,1997,LW,Ca,Unknown
Ben Simon,Chicago,5,110,1997,LW,Us,Unknown
Kyle Calder,Chicago,5,130,1997,LW,Ca,Unknown
Rémi Royer,Chicago,2,31,1996,D,Ca,Unknown
Jeff Paul,Chicago,2,42,1996,D,Ca,Unknown
Dmitri Nabokov,Chicago,1,19,1995,C/LW,Su,Unknown
Christian Laflamme,Chicago,2,45,1995,D,Ca,Unknown
Casey Hankinson,Chicago,8,201,1995,LW,Us,Unknown
Ethan Moreau,Chicago,1,14,1994,LW,Ca,Unknown
Jean-Yves Leroux,Chicago,2,40,1994,LW,Ca,Unknown
Steve McLaren,Chicago,4,85,1994,D,Ca,Unknown
Eric Manlow,Chicago,2,50,1993,C,Ca,Unknown
Ryan Huska,Chicago,3,76,1993,LW,Ca,Unknown
Éric Dazé,Chicago,4,90,1993,RW,Ca,Unknown
Sergei Krivokrasov,Chicago,1,12,1992,RW,Su,Unknown
Jeff Shantz,Chicago,2,36,1992,C,Ca,Unknown
Sergei Klimovich,Chicago,2,41,1992,C,Su,Unknown
Mike Prokopec,Chicago,7,161,1992,RW,Ca,Unknown
Dean McAmmond,Chicago,1,22,1991,C,Ca,Unknown
Igor Kravchuk,Chicago,4,71,1991,D,Su,Unknown
Zac Boyer,Chicago,4,88,1991,RW,Ca,Unknown
Alexander Andrievski,Chicago,10,220,1991,RW,Su,Unknown
Karl Dykhuis,Chicago,1,16,1990,D,Ca,Unknown
Ivan Droppa,Chicago,2,37,1990,D,Cs,Unknown
Steve Dubinsky,Chicago,11,226,1990,C,Ca,Unknown
Adam Bennett,Chicago,1,6,1989,D,Ca,Unknown
Milan Tichý,Chicago,8,153,1989,D,Cs,Unknown
Jeremy Roenick,Chicago,1,8,1988,C,Us,Unknown
Jimmy Waite,Chicago,1,8,1987,G,Ca,Unknown
Ryan McGill,Chicago,2,29,1987,D,Ca,Unknown
Cam Russell,Chicago,3,50,1987,D,Ca,Unknown
Stephen Tepper,Chicago,7,134,1987,RW,Us,Unknown
Everett Sanipass,Chicago,1,14,1986,LW,Ca,Unknown
František Kučera,Chicago,4,77,1986,D,Cs,Unknown
Lonnie Loach,Chicago,5,98,1986,LW,Ca,Unknown
Mario Doyon,Chicago,6,119,1986,D,Ca,Unknown
Mike Hudson,Chicago,7,140,1986,C/LW,Ca,Unknown
Sean Williams,Chicago,12,245,1986,C,Ca,Unknown
Dave Manson,Chicago,1,11,1985,D,Ca,Unknown
Dan Vincelette,Chicago,4,74,1985,LW,Ca,Unknown
Victor Posa,Chicago,7,137,1985,LW/D,It,Unknown
Eddie Olczyk,Chicago,1,3,1984,C,Us,Unknown
Darin Sceviour,Chicago,5,101,1984,RW,Ca,Unknown
Chris Clifford,Chicago,6,111,1984,G,Ca,Unknown
Mike Stapleton,Chicago,7,132,1984,C,Ca,Unknown
David Mackey,Chicago,11,224,1984,LW,Ca,Unknown
Bruce Cassidy,Chicago,1,18,1983,D,Ca,Unknown
Wayne Presley,Chicago,2,39,1983,RW,Us,Unknown
Marc Bergevin,Chicago,3,59,1983,D,Ca,Unknown
Jari Torkki,Chicago,6,115,1983,LW,Fi,Unknown
Mark LaVarre,Chicago,6,119,1983,RW,Us,Unknown
Kent Paynter,Chicago,8,159,1983,D,Ca,Unknown
Brian Noonan,Chicago,9,179,1983,RW,Us,Unknown
Ken Yaremchuk,Chicago,1,7,1982,C,Ca,Unknown
Tom McMurchy,Chicago,3,49,1982,RW,Ca,Unknown
Bill Watson,Chicago,4,70,1982,RW,Ca,Unknown
James Camazzola,Chicago,10,196,1982,LW,Ca,Unknown
Tony Tanti,Chicago,1,12,1981,RW,Ca,Unknown
Darrel Anholt,Chicago,3,54,1981,D,Ca,Unknown
Perry Pelensky,Chicago,4,75,1981,RW,Ca,Unknown
Jerry Dupont,Chicago,1,15,1980,D,Ca,Unknown
Steve Ludzik,Chicago,2,28,1980,C,Ca,Unknown
Ken Solheim,Chicago,2,30,1980,LW,Ca,Unknown
Troy Murray,Chicago,3,57,1980,C,Ca,Unknown
Carey Wilson,Chicago,4,67,1980,C,Ca,Unknown
Don Dietrich,Chicago,9,183,1980,D,Ca,Unknown
Dan Frawley,Chicago,10,204,1980,RW,Ca,Unknown
Keith Brown,Chicago,1,7,1979,D,Ca,Unknown
Tim Trimper,Chicago,2,28,1979,LW,Ca,Unknown
Bill Gardner,Chicago,3,49,1979,C,Ca,Unknown
Doug Crossman,Chicago,6,112,1979,D,Ca,Unknown
Tim Higgins,Chicago,1,10,1978,RW,Ca,Unknown
Doug Lecuyer,Chicago,2,29,1978,LW,Ca,Unknown
Rick Paterson,Chicago,3,46,1978,C,Ca,Unknown
Brian Young,Chicago,4,63,1978,D,Ca,Unknown
Dave Feamster,Chicago,6,96,1978,D,Us,Unknown
Darryl Sutter,Chicago,11,179,1978,LW,Ca,Unknown
Jean Savard,Chicago,2,19,1977,C,Ca,Unknown
Randy Ireland,Chicago,4,60,1977,G,Ca,Unknown
Jack O'Callahan,Chicago,6,96,1977,D,Us,Unknown
Floyd Lahache,Chicago,7,114,1977,D,Ca,Unknown
Réal Cloutier,Chicago,1,9,1976,RW,Ca,Unknown
Jeff McDill,Chicago,2,27,1976,RW,Ca,Unknown
Thomas Gradin,Chicago,3,45,1976,C,Se,Unknown
Dave Debol,Chicago,4,63,1976,C,Us,Unknown
Terry McDonald,Kansas City,5,74,1975,D,Ca,Unknown
Greg Vaydik,Chicago,1,7,1975,C,Ca,Unknown
Mike O'Connell,Chicago,3,43,1975,D,Us,Unknown
Pierre Giroux,Chicago,4,61,1975,C,Ca,Unknown
Bob Hoffmeyer,Chicago,5,79,1975,D,Ca,Unknown
Ted Bulley,Chicago,7,115,1975,LW,Ca,Unknown
Grant Mulvey,Chicago,1,16,1974,RW,Ca,Unknown
Alain Daigle,Chicago,2,34,1974,RW,Ca,Unknown
Bob Murray,Chicago,3,52,1974,D,Ca,Unknown
Terry Ruskowski,Chicago,4,70,1974,C,Ca,Unknown
Dave Logan,Chicago,5,88,1974,D,Ca,Unknown
Eddie Mio,Chicago,7,124,1974,G,Ca,Unknown
Darcy Rota,Chicago,1,13,1973,LW,Ca,Unknown
Reg Thomas,Chicago,2,29,1973,LW,Ca,Unknown
Randy Holt,Chicago,3,45,1973,D,Ca,Unknown
Dan Hinton,Chicago,5,77,1973,LW,Ca,Unknown
Steve Alley,Chicago,9,141,1973,LW,Us,Unknown
Phil Russell,Chicago,1,13,1972,D,Ca,Unknown
Brian Ogilvie,Chicago,2,29,1972,C,Ca,Unknown
Mike Veisor,Chicago,3,45,1972,G,Ca,Unknown
Rob Palmer,Chicago,6,93,1972,C,Us,Unknown
Gary Donaldson,Chicago,9,141,1972,RW,Ca,Unknown
Dave Kryskow,Chicago,2,26,1971,LW,Ca,Unknown
Dan Maloney,Chicago,1,14,1970,LW,Ca,Unknown
Michel Archambault,Chicago,2,28,1970,LW,Ca,Unknown
Len Frig,Chicago,3,42,1970,D,Ca,Unknown
Walt Ledingham,Chicago,4,56,1970,LW,Ca,Unknown
Gilles Meloche,Chicago,5,70,1970,G,Ca,Unknown
J.P. Bordeleau,Chicago,1,13,1969,RW,Ca,Unknown
Larry Romanchych,Chicago,2,24,1969,RW,Ca,Unknown
Darryl Maggs,Chicago,4,48,1969,D,Ca,Unknown
Mike Baumgartner,Chicago,5,60,1969,D,Us,Unknown
Dave Hudson,Chicago,6,71,1969,C,Ca,Unknown
John Marks,Chicago,1,9,1968,LW,Ca,Unknown
Terry Caffery,Chicago,1,3,1966,C,Ca,Unknown
Moe L'Abbe,Chicago,4,22,1964,RW,Ca,Unknown
Connor Bedard,Chicago,1,1,2023,C,Ca,Unknown
Connor Bedard,Chicago,1,1,2023,C,Ca,Unknown
Connor Bedard,Chicago,1,1,2023,C,Ca,Unknown
Connor Bedard,Chicago,1,1,2023,C,Ca,Unknown
Connor Bedard,Chicago,1,1,2023,C,Ca,Unknown
Andreas Athanasiou,Detroit,4,110,2012,C,Ca,Unknown
Colin Blackwell,San Jose,7,194,2011,C,Us,Unknown
Jason Dickinson,Dallas,1,29,2013,C,Ca,Unknown
Ryan Donato,Boston,2,56,2014,C,Us,Unknown
Mackenzie Entwistle,Arizona,3,69,2017,RW,Ca,Unknown
Nick Foligno,Ottawa,1,28,2006,LW,Us,Unknown
Seth Jones,Nashville,1,4,2013,D,Us,Unknown
Boris Katchouk,Tampa Bay,2,44,2016,LW,Ca,Unknown
Petr Mrázek,Detroit,5,141,2010,G,Cs,Unknown
Connor Murphy,Phoenix,1,20,2011,D,Us,Unknown
Taylor Raddysh,Tampa Bay,2,58,2016,RW,Ca,Unknown
Jarred Tinordi,Montreal,1,22,2010,D,Us,Unknown
Simon Nemec,New Jersey,1,2,2022,D,Sk,Unknown
Logan Cooley,Arizona,1,3,2022,C,Us,Unknown
Shane Wright,Seattle,1,4,2022,C,Ca,Unknown
Cutter Gauthier,Philadelphia,1,5,2022,LW,Se,Unknown
David Jiříček,Columbus,1,6,2022,D,Cz,Unknown
Marco Kasper,Detroit,1,8,2022,C,At,Unknown
Pavel Mintyukov,Anaheim,1,10,2022,D,Ru,Unknown
Conor Geekie,Arizona,1,11,2022,C,Ca,Unknown
Denton Mateychuk,Columbus,1,12,2022,D,Ca,Unknown
Rutger Mcgroarty,Winnipeg,1,14,2022,RW,Us,Unknown
Jonathan Lekkerimaki,Vancouver,1,15,2022,RW,Se,Unknown
Noah Ostlund,Buffalo,1,16,2022,C,Se,Unknown
Joakim Kemell,Nashville,1,17,2022,RW,Fi,Unknown
Lian Bichsel,Dallas,1,18,2022,D,Ch,Unknown
Liam Ohgren,Minnesota,1,19,2022,LW,Se,Unknown
Ivan Miroshnichenko,Washington,1,20,2022,LW,Ru,Unknown
Owen Pickering,Pittsburgh,1,21,2022,D,Ca,Unknown
Nathan Gaucher,Anaheim,1,22,2022,C,Ca,Unknown
Jimmy Snuggerud,St. Louis,1,23,2022,RW,Us,Unknown
Danila Yurov,Minnesota,1,24,2022,RW,Ru,Unknown
Filip Mesar,Montreal,1,26,2022,RW,Sk,Unknown
Filip Bystedt,San Jose,1,27,2022,C,Se,Unknown
Jiri Kulich,Buffalo,1,28,2022,C,Cz,Unknown
Maveric Lamoureux,Arizona,1,29,2022,D,Ca,Unknown
Brad Lambert,Winnipeg,1,30,2022,C,Fi,Unknown
Isaac Howard,Tampa Bay,1,31,2022,LW,Us,Unknown
Reid Schaefer,Edmonton,1,32,2022,LW,Ca,Unknown
Owen Beck,Montreal,2,33,2022,C,Ca,Unknown
Cameron Lund,San Jose,2,34,2022,C,Us,Unknown
Jagger Firkus,Seattle,2,35,2022,RW,Ca,Unknown
Artem Duda,Arizona,2,36,2022,D,Ru,Unknown
Ryan Chesley,Washington,2,37,2022,D,Us,Unknown
Fraser Minten,Toronto,2,38,2022,C,Ca,Unknown
Dylan James,Detroit,2,40,2022,LW,Ca,Unknown
Topias Leinonen,Buffalo,2,41,2022,G,Fi,Unknown
Noah Warren,Anaheim,2,42,2022,D,Ca,Unknown
Julian Lutz,Arizona,2,43,2022,LW,De,Unknown
Luca Del Bel Belluz,Columbus,2,44,2022,C,Ca,Unknown
Mattias Havelid,San Jose,2,45,2022,D,Se,Unknown
Seamus Casey,New Jersey,2,46,2022,D,Us,Unknown
Hunter Haight,Minnesota,2,47,2022,C,Ca,Unknown
Matyas Sapovaliv,Vegas,2,48,2022,C,Cz,Unknown
